word	isalpha	isascii	len_tokens	isPROPN
Interestingly	True	True	2	False
stereoelectronic	True	True	5	False
selectivities	True	True	3	False
rearrangements	True	True	4	False
thermodynamically	True	True	6	False
Aubé	True	False	2	True
-yohimbine	False	True	4	False
NIH	True	True	2	True
erectile	True	True	2	False
serotonin	True	True	3	True
reuptake	True	True	3	False
thermally	True	True	2	False
rearrange	True	True	3	False
nitrones	True	True	3	False
nitrone	True	True	3	False
racemize	True	True	3	False
cycloaddition	True	True	5	False
Dürenstein	True	False	3	True
Dürrenstein	True	False	3	True
Dürnstein	True	False	3	True
Diernstein	True	True	3	True
Gefecht	True	True	3	False
1805	False	True	1	False
Wachau	True	True	3	True
73	False	True	1	False
Krems	True	True	3	False
Donau	True	True	2	True
Théodore	True	False	1	False
Maxime	True	True	2	False
Gazan	True	True	2	False
Mortier	True	True	2	False
Édouard	True	False	1	False
Illarionovich	True	True	3	True
Kutuzov	True	True	4	True
enticed	True	True	3	False
capitulation	True	True	3	False
Ulm	True	True	2	False
Austerlitz	True	True	3	True
indemnity	True	True	3	False
abdicated	True	True	2	False
1803	False	True	1	False
coalitions	True	True	2	False
1789	False	True	1	False
revolutionized	True	True	2	False
militarization	True	True	3	False
Armée	True	False	2	True
1812	False	True	1	False
1813	False	True	1	False
1815	False	True	1	False
abdication	True	True	2	False
banishment	True	True	2	False
1801	False	True	1	False
methodical	True	True	2	False
undermined	True	True	2	False
misreading	True	True	3	False
Württemberg	True	False	1	True
dispositions	True	True	2	False
generalissimo	True	True	3	False
Francophobic	True	True	2	False
aptitude	True	True	2	False
devolved	True	True	2	False
Schwarzenberg	True	True	2	True
Swabia	True	True	2	True
Wertingen	True	True	3	False
Murat	True	True	2	False
grenadiers	True	True	4	False
Lannes	True	True	2	False
arrayed	True	True	2	False
Günzburg	True	False	3	False
59th	False	True	2	False
humiliatingly	True	True	2	False
Haslach	True	True	3	False
Klenau	True	True	3	True
guidons	True	True	2	False
Riesch	True	True	3	False
Elchingen	True	True	3	False
Werneck	True	True	3	False
Ney	True	True	2	False
pronged	True	True	2	False
pickets	True	True	2	False
bayonet	True	True	3	False
fend	True	True	2	False
Reisch	True	True	2	True
indecisive	True	True	4	False
misread	True	True	3	False
273	False	True	1	False
maneuvered	True	True	2	False
Kienmayer	True	True	4	True
rearguard	True	True	2	False
Amstetten	True	True	3	False
Pölten	True	False	2	False
Schloss	True	True	3	False
1193	False	True	2	False
1645	False	True	1	False
Swedes	True	True	2	False
159	False	True	1	False
522	False	True	2	False
fissured	True	True	3	False
clefts	True	True	3	False
pinnacles	True	True	2	False
vegetated	True	True	3	False
canyons	True	True	2	False
Oberloiben	True	True	4	True
Unterloiben	True	True	5	True
Loiben	True	True	3	True
widest	True	True	2	False
Loibenberg	True	True	3	True
viticulture	True	True	4	False
Vintners	True	True	3	False
1447	False	True	2	False
Terraced	True	True	2	False
steeper	True	True	2	False
Urgestein	True	True	2	True
primordial	True	True	3	False
steeply	True	True	2	False
terraced	True	True	2	False
reinforcing	True	True	3	False
Linz	True	True	2	True
Passau	True	True	2	False
Dumonceau	True	True	4	False
Marbach	True	True	2	False
skirmished	True	True	2	False
veered	True	True	2	False
converging	True	True	3	False
Jägers	True	False	2	False
skirmishers	True	True	2	False
musketeers	True	True	4	False
tutelage	True	True	3	False
Generalissimo	True	True	3	True
Suvorov	True	True	3	True
Cossacks	True	True	3	False
Moravia	True	True	2	True
skirmishing	True	True	2	False
Melk	True	True	2	True
supposition	True	True	3	False
Fürst	True	False	2	False
Hohenlohe	True	True	4	False
debacle	True	True	3	False
tactician	True	True	2	True
strategist	True	True	3	False
1796	False	True	1	False
Freiherr	True	True	4	False
Stiebar	True	True	3	True
1753	False	True	1	False
1824	False	True	1	False
concocted	True	True	3	False
encircle	True	True	3	False
Andreyevich	True	True	2	True
Miloradovich	True	True	3	False
Petr	True	True	2	True
Bagration	True	True	2	False
Dokhturov	True	True	4	True
Doctorov	True	True	2	True
Strik	True	True	2	True
Dokhtorov	True	True	4	True
semicircles	True	True	4	False
vise	True	True	2	False
presuming	True	True	3	False
Rothenhof	True	True	3	True
duped	True	True	2	False
tiring	True	True	2	False
respite	True	True	3	False
defiles	True	True	3	False
fissure	True	True	2	False
hustled	True	True	3	False
heralded	True	True	2	False
beleaguered	True	True	4	False
assailants	True	True	3	False
wended	True	True	2	False
climes	True	True	3	False
assail	True	True	2	False
fitfully	True	True	2	False
sentries	True	True	2	False
Spitz	True	True	2	False
Weissenkirchen	True	True	4	False
895	False	True	2	False
effectives	True	True	2	False
guidon	True	True	2	False
musketry	True	True	3	False
Ober-	False	True	3	False
plundered	True	True	3	False
barbarously	True	True	3	False
numbers--4,000	False	True	6	False
roadways	True	True	2	False
icicles	True	True	2	False
chandeliers	True	True	3	False
mauled	True	True	2	False
recuperated	True	True	3	False
overturning	True	True	3	False
cohesion	True	True	2	False
acumen	True	True	2	False
staffing	True	True	2	False
flamboyant	True	True	4	False
annoy	True	True	2	False
culpability	True	True	3	False
vented	True	True	2	False
unjustly	True	True	3	False
Emmendingen	True	True	4	True
Schliengen	True	True	4	True
sieges	True	True	2	False
Kehl	True	True	2	False
Hünigen	True	False	3	False
Ostrach	True	True	3	True
Stockach	True	True	2	False
1799	False	True	1	False
Winterthur	True	True	3	True
Zürich	True	False	1	True
Weyrother	True	True	4	True
Hohenlinden	True	True	4	True
mitigated	True	True	3	False
triumphs	True	True	2	False
Habsburgs	True	True	2	False
Jungingen	True	True	2	True
pensioners	True	True	2	False
evaded	True	True	2	False
encirclement	True	True	4	False
capitulate	True	True	3	False
Thurgingian	True	True	4	False
Merveldt	True	True	3	False
Steyer	True	True	2	True
Steyr	True	True	2	True
Mariazell	True	True	2	False
Nördlingen	True	False	3	False
Schöngrabern	True	False	5	False
Pressburg	True	True	2	True
Formio	True	True	2	False
Lunéville	True	False	3	True
1806	False	True	1	False
Lionheart	True	True	2	False
1741	False	True	1	False
1811	False	True	1	False
1840	False	True	1	False
lithographer	True	True	4	False
Outhwaite	True	True	3	False
Infobox	True	True	2	True
moonlit	True	True	2	False
1836	False	True	1	False
Siméon	True	False	1	False
1793	False	True	1	False
watercolor	True	True	2	False
novembre	True	True	3	False
Trianon	True	True	3	False
Tolstoy	True	True	3	False
Rossatz	True	True	2	True
Adolphe	True	True	2	False
Honoré	True	False	2	False
Peyrière	True	False	3	True
Batavian	True	True	2	False
Dragoon	True	True	2	False
Lostange	True	True	2	False
Pyotr	True	True	3	False
Ivanovich	True	True	2	False
grenadier	True	True	3	False
Jäger	True	False	2	False
Hussars	True	True	3	False
Hussar	True	True	2	True
Mariupol	True	True	3	True
Schepelev	True	True	4	True
Maltitz	True	True	3	False
Nepomuk	True	True	4	True
Nostitz	True	True	3	True
Rieneck	True	True	3	False
Peterwardeiner	True	True	4	False
168	False	True	1	False
Lesnar	True	True	2	True
ˈlɛznər	True	False	7	False
IWGP	True	True	3	False
#	False	True	1	False
106	False	True	1	False
OVW	True	True	3	True
Undisputed	True	True	3	False
05	False	True	1	False
NJPW	True	True	2	True
Inoki	True	True	2	True
IGF	True	True	2	True
Couture	True	True	3	False
sidelined	True	True	2	False
diverticulitis	True	True	4	False
Carwin	True	True	2	False
unify	True	True	2	False
Velasquez	True	True	4	False
141	False	True	1	False
Overeem	True	True	2	False
rejoining	True	True	2	False
XXX	True	True	2	True
Heyman	True	True	2	False
XIX	True	True	2	True
ESPN.com	False	True	3	True
Brandi	True	True	2	False
colorblindness	True	True	4	False
NJCAA	True	True	3	True
roommates	True	True	2	False
Maven	True	True	2	True
Boyz	True	True	2	True
SummerSlam	True	True	2	True
Bischoff	True	True	3	True
Unforgiven	True	True	4	False
propane	True	True	2	False
Piledriver	True	True	2	False
capitalize	True	True	2	False
chokeslam	True	True	3	False
pinfall	True	True	2	False
Armageddon	True	True	3	True
propel	True	True	2	True
ringpost	True	True	2	False
paramedics	True	True	3	False
kneebreaker	True	True	2	False
ringside	True	True	2	False
barricade	True	True	3	False
mentored	True	True	2	False
botched	True	True	2	False
'd	False	True	2	False
improvise	True	True	3	False
Cena	True	True	2	False
5'd	False	True	3	False
F.U.	False	True	4	True
jab	True	True	2	True
Mysterio	True	True	3	True
stretcher	True	True	2	False
compounding	True	True	2	False
forklift	True	True	2	False
superplex	True	True	2	False
berating	True	True	2	False
Gowen	True	True	2	True
swerve	True	True	3	False
Kelowna	True	True	3	False
brutalizing	True	True	2	False
Spanky	True	True	2	False
feuding	True	True	2	False
APA	True	True	2	True
Faarooq	True	True	4	False
staredown	True	True	2	False
legitimately	True	True	2	False
DDT	True	True	2	True
fiasco	True	True	2	False
jeered	True	True	2	False
heckled	True	True	2	False
vociferously	True	True	4	False
Jackhammer	True	True	2	True
Stunners	True	True	3	False
Kazuyuki	True	True	3	True
Fujita	True	True	2	True
Masahiro	True	True	3	True
Chono	True	True	2	True
Manabu	True	True	2	False
Nakanishi	True	True	3	True
Yuji	True	True	2	True
Nagata	True	True	2	False
Shinsuke	True	True	2	True
Akebono	True	True	3	True
vs.	False	True	2	False
Vader	True	True	2	False
Tanahashi	True	True	3	False
counterclaim	True	True	2	False
Droney	True	True	2	True
postponement	True	True	3	False
WWE.com	False	True	3	False
Laurinaitis	True	True	3	False
Kimura	True	True	2	True
quitting	True	True	2	False
goad	True	True	2	False
1000	False	True	1	False
pelvis	True	True	2	True
Miz	True	True	2	True
MizTV	True	True	3	False
Vickie	True	True	2	False
Pedigree	True	True	3	True
Jinder	True	True	2	False
ensue	True	True	3	False
dislocate	True	True	4	False
chokeslammed	True	True	3	False
5s	False	True	2	False
Screwjob	True	True	3	True
suplexes	True	True	3	False
invoking	True	True	2	False
exclaiming	True	True	2	False
Suplex	True	True	2	True
catchphrases	True	True	4	False
cashed	True	True	2	False
invoke	True	True	3	False
Layfield	True	True	2	False
cameraman	True	True	2	False
suspending	True	True	2	False
Battleground	True	True	2	False
Kofi	True	True	2	True
stablemates	True	True	2	False
incapacitated	True	True	3	False
Piledrivers	True	True	3	False
taunt	True	True	2	False
brawling	True	True	2	False
controversially	True	True	2	False
timekeeper	True	True	2	False
tapout	True	True	2	True
Slammy	True	True	2	False
Sheamus	True	True	2	False
Rusev	True	True	2	False
entrant	True	True	3	False
Fastlane	True	True	2	False
hijacked	True	True	3	False
tryout	True	True	2	False
underdog	True	True	2	False
minivan	True	True	2	True
motorbike	True	True	3	True
4XL	False	True	3	False
takedown	True	True	2	False
kneebar	True	True	2	True
Antônio	True	False	1	True
Nogueira	True	True	3	True
Beatdown	True	True	2	False
Sherdog	True	True	3	True
booing	True	True	2	False
disparaging	True	True	3	False
Coors	True	True	2	False
rescheduled	True	True	3	False
108	False	True	1	False
criticize	True	True	2	False
mononucleosis	True	True	4	False
intestinal	True	True	2	False
perforation	True	True	3	False
intestine	True	True	3	False
fecal	True	True	2	False
abscesses	True	True	3	False
overtaxing	True	True	3	False
SportsCenter	True	True	3	True
SportsNation	True	True	2	False
hype	True	True	2	False
Strikeforce	True	True	2	False
'll	False	True	2	False
octagon	True	True	3	True
caveman	True	True	2	True
USADA	True	True	2	True
Rena	True	True	2	True
Maryfield	True	True	2	True
McClain	True	True	2	True
Mariah	True	True	2	True
addictions	True	True	2	False
painkillers	True	True	3	False
Vicodin	True	True	3	False
anabolic	True	True	2	False
steroids	True	True	2	False
infractions	True	True	3	False
tagging	True	True	2	False
725	False	True	2	False
Jr.	False	True	2	True
2K14	False	True	3	False
2K15	False	True	3	False
2K16	False	True	3	False
2K17	False	True	3	False
chronicling	True	True	2	False
Dymatize	True	True	4	False
Xpand	True	True	2	False
0062023117	False	True	6	False
Hajime	True	True	2	False
Isayama	True	True	2	True
Instagram	True	True	2	True
Stonestreet	True	True	3	False
Fireman	True	True	2	False
facebuster	True	True	3	False
Backbreaker	True	True	2	False
Fallaway	True	True	2	False
midsection	True	True	2	False
suplex	True	True	2	True
turnbuckle	True	True	3	False
Powerslam	True	True	2	True
powerbomb	True	True	3	False
Nicknames	True	True	2	False
Incarnate	True	True	3	False
Sandman	True	True	2	True
Metallica	True	True	2	True
Ledfurd	True	True	3	True
Enforcer	True	True	2	False
PWI	True	True	2	False
Brawler	True	True	2	False
Hashtag	True	True	2	False
SuplexCity	True	True	3	False
Coining	True	True	2	False
OMG	True	True	2	True
^	False	True	1	False
methodologies	True	True	2	False
Zobel	True	True	3	True
RL	True	True	2	True
steepness	True	True	2	False
multiplexed	True	True	2	False
Tchebyscheff	True	True	5	True
inductance	True	True	3	False
2Z	False	True	2	False
shunt	True	True	2	False
admittance	True	True	2	False
2Y	False	True	2	True
ZiT	True	True	2	False
ZiΠ	True	False	3	False
Π	True	False	1	True
dissimilar	True	True	4	False
capacitors	True	True	3	False
inductors	True	True	3	False
Y.	False	True	2	False
<	False	True	1	True
ohms	True	True	2	False
Z.	False	True	2	True
Zi	True	True	2	False
inductances	True	True	4	False
capacitances	True	True	4	False
Z0	False	True	2	False
infinitesimally	True	True	4	False
ω	True	False	1	True
arbitrarily	True	True	4	False
formulae	True	True	2	False
impedances	True	True	3	False
resistive	True	True	2	False
lossless	True	True	2	False
attenuation	True	True	3	False
ωc	True	False	2	False
Ω	True	False	1	True
farad	True	True	2	True
cascaded	True	True	2	False
Snowmen	True	True	2	False
Metzstein	True	True	2	False
Silurian	True	True	3	False
Vastra	True	True	2	True
Neve	True	True	2	False
Catrin	True	True	2	True
Sontaran	True	True	3	False
Strax	True	True	3	False
Starkey	True	True	2	True
sentient	True	True	2	False
snowmen	True	True	2	False
governess	True	True	2	False
McKellen	True	True	3	True
Daleks	True	True	2	False
TARDIS	True	True	2	True
underused	True	True	2	False
characterisation	True	True	2	False
prequels	True	True	2	False
telethon	True	True	3	False
apologise	True	True	4	False
culprit	True	True	3	False
awoken	True	True	2	False
1800s	False	True	1	False
snowman	True	True	2	False
Dr.	False	True	2	True
despondent	True	True	3	False
barmaid	True	True	2	False
Oswin	True	True	2	True
discreetly	True	True	2	False
instructs	True	True	3	False
instructing	True	True	2	False
cautions	True	True	2	False
wipes	True	True	2	False
ascends	True	True	3	False
Latimer	True	True	3	True
arouses	True	True	3	False
deduces	True	True	3	False
blueprint	True	True	2	False
souvenir	True	True	3	False
biscuit	True	True	2	False
latches	True	True	2	False
erasure	True	True	2	False
wanes	True	True	2	False
Dalek	True	True	2	False
Soufflé	True	False	3	False
gleefully	True	True	2	False
impossibility	True	True	3	False
departs	True	True	2	False
Abominable	True	True	3	False
Yeti	True	True	2	False
alluded	True	True	2	False
soufflés	True	False	3	False
wistfully	True	True	3	False
surmise	True	True	2	False
gravestone	True	True	2	False
birthdate	True	True	2	False
bereavement	True	True	4	False
Hartnell	True	True	2	False
Eccleston	True	True	3	True
whimsical	True	True	4	False
Pickwood	True	True	2	False
moodier	True	True	2	False
Artful	True	True	2	False
fatherlike	True	True	2	True
incidental	True	True	2	False
Gillan	True	True	2	False
resourceful	True	True	2	False
payoff	True	True	2	False
spoof	True	True	2	False
Shalka	True	True	2	True
Digby	True	True	2	True
Darcey	True	True	2	False
Alden	True	True	2	True
Roath	True	True	2	False
Zippy	True	True	2	True
CGI	True	True	2	True
Songtaran	True	True	3	True
Carols	True	True	2	False
castmates	True	True	2	False
ABC1	False	True	2	False
iPlayer	True	True	2	True
467	False	True	2	False
220	False	True	1	False
Risley	True	True	2	False
rollicking	True	True	3	False
riveting	True	True	3	False
masterclass	True	True	2	False
refreshingly	True	True	2	False
Mulkern	True	True	3	True
inconsistency	True	True	4	False
