token	token_ids	count	POS
elevated	8319	1	['ADJ']
elevation	6678	10	['NOUN']
eleven	5408	6	['NUM']
eleventh	11911	2	['ADJ']
eliminate	11027	2	['VERB']
eliminated	5892	5	['VERB']
eliminating	15349	2	['VERB']
elimination	9614	1	['NOUN']
elite	7069	6	['ADJ', 'NOUN']
elongated	17876	1	['VERB']
else	2842	9	['ADV']
elsewhere	6974	13	['ADV']
elusive	26475	3	['ADJ']
email	10373	1	['NOUN']
embarked	11299	4	['VERB']
embarrassment	14325	2	['NOUN']
embassy	8408	80	['NOUN']
embedded	11157	4	['ADJ', 'VERB']
emblem	16199	2	['NOUN']
embraced	14218	2	['VERB']
emerge	12636	5	['VERB']
emerged	6003	10	['VERB']
emergence	14053	2	['NOUN']
emergencies	26360	2	['NOUN', 'PROPN']
emergency	5057	2	['NOUN']
emerges	19391	1	['VERB']
emerging	8361	2	['VERB']
emigrated	11367	1	['VERB']
eminent	14953	1	['ADJ']
emissions	11768	1	['NOUN']
emitted	22627	1	['VERB']
emotion	7603	3	['NOUN']
emotional	6832	5	['ADJ']
emotions	6699	3	['NOUN']
emperor	3750	63	['NOUN']
emphasis	7902	8	['NOUN']
emphasize	17902	3	['VERB']
emphasized	13155	3	['VERB']
emphasizing	22671	1	['VERB']
employ	12666	1	['NOUN']
employed	4846	8	['VERB']
employees	5126	3	['NOUN']
employer	11194	1	['NOUN']
employment	6107	4	['NOUN']
employs	13495	1	['VERB']
empty	4064	3	['ADJ', 'VERB']
en	4372	8	['ADP']
enable	9585	2	['VERB']
enabled	9124	6	['VERB']
enabling	12067	3	['VERB']
enacted	11955	1	['VERB']
enactment	26465	1	['NOUN']
enamel	29484	1	['VERB']
encircled	25759	2	['ADJ']
enclosed	10837	1	['VERB']
enclosure	17539	1	['NOUN']
encompassed	24058	1	['VERB']
encounter	8087	6	['NOUN']
encountered	8567	11	['VERB']
encounters	11340	5	['NOUN', 'VERB']
encouraged	6628	5	['VERB']
encouragement	15846	1	['NOUN']
encourages	16171	1	['VERB']
encouraging	11434	3	['VERB']
end	2203	135	['VERB']
endangered	10193	1	['VERB']
endeavor	23855	1	['NOUN']
ended	3092	35	['VERB']
endemic	7320	2	['NOUN', 'ADJ']
ending	4566	24	['VERB']
endorsed	11763	2	['VERB']
endorsement	20380	1	['NOUN']
ends	4515	12	['VERB']
endurance	14280	4	['NOUN']
endured	16753	1	['VERB']
enduring	16762	2	['VERB', 'ADJ']
enemies	6716	6	['NOUN']
enemy	4099	32	['NOUN']
energetic	18114	2	['ADJ']
energy	2943	14	['NOUN', 'PROPN']
enforce	16306	1	['VERB']
enforced	16348	1	['VERB']
enforcement	7285	2	['NOUN']
engage	8526	6	['VERB']
engaged	5117	13	['VERB']
engagement	8147	12	['NOUN']
engagements	20583	5	['NOUN']
engaging	11973	3	['VERB']
engine	3194	11	['NOUN']
engineer	3992	15	['NOUN']
engineering	3330	4	['NOUN']
engineers	6145	2	['NOUN']
engines	5209	13	['NOUN']
engraved	16328	1	['VERB']
engulfed	24692	1	['VERB']
enhance	11598	3	['VERB']
enhanced	9412	6	['VERB', 'ADJ']
enhancement	22415	1	['NOUN']
enhancing	20226	1	['VERB']
enjoy	5959	2	['AUX', 'VERB']
enjoyable	22249	4	['ADJ']
enjoyed	5632	8	['VERB']
enjoying	9107	1	['VERB']
enlarged	11792	5	['VERB']
enlisted	9417	6	['VERB']
enormous	8216	4	['ADJ']
enough	2438	29	['ADJ']
enraged	18835	2	['VERB', 'ADJ']
enrolled	8302	2	['VERB']
enrollment	10316	1	['NOUN']
ensemble	7241	2	['NOUN']
ensued	18942	1	['VERB']
ensuing	13831	4	['VERB']
ensure	5676	8	['VERB']
ensured	16316	2	['VERB']
ensuring	12725	1	['VERB']
enter	4607	16	['VERB']
entered	3133	24	['VERB']
entering	5738	14	['VERB']
enterprise	6960	2	['NOUN']
enters	8039	9	['VERB']
entertainment	4024	10	['NOUN']
enthusiasm	12024	1	['NOUN']
enthusiastic	14727	2	['ADJ']
entire	2972	28	['ADJ']
entirely	4498	19	['ADV']
entirety	15700	4	['NOUN']
entitled	4709	9	['VERB']
entity	9178	1	['NOUN']
entourage	25342	2	['NOUN']
entrance	4211	10	['NOUN']
entrepreneurs	17633	1	['NOUN']
entry	4443	3	['NOUN']
enveloped	25407	2	['VERB']
environment	4044	6	['NOUN']
environmental	4483	3	['ADJ', 'PROPN']
environmentally	25262	1	['ADV']
environments	10058	6	['NOUN']
envisioned	18035	6	['VERB']
envoy	19918	1	['NOUN']
epic	8680	4	['ADJ']
episode	2792	59	['NOUN']
episodes	4178	8	['NOUN']
epithet	19626	1	['NOUN']
equal	5020	7	['ADJ']
equality	9945	1	['NOUN']
equally	8053	5	['ADV']
equator	26640	4	['NOUN']
equatorial	21333	3	['ADJ']
equestrian	19191	9	['ADJ']
equipment	3941	14	['NOUN']
equipped	6055	20	['VERB']
equivalent	5662	8	['ADJ']
era	3690	63	['NOUN']
eras	28500	1	['NOUN']
erase	22505	1	['VERB']
erased	23516	3	['VERB']
erected	7019	13	['VERB']
erection	13760	1	['NOUN']
eroded	23300	5	['VERB']
erosion	14173	10	['NOUN']
erratic	24122	1	['ADJ']
error	7561	2	['NOUN']
errors	10697	1	['NOUN']
erupted	12591	3	['VERB']
escalated	26814	2	['VERB']
escape	4019	11	['VERB']
escaped	6376	10	['VERB']
escaping	13002	2	['VERB']
escort	8620	1	['NOUN']
escorted	13127	2	['VERB']
escorting	23831	1	['VERB']
escorts	24877	1	['NOUN']
especially	2926	28	['ADV']
espionage	21003	1	['NOUN']
essay	9491	3	['NOUN']
essays	8927	1	['NOUN']
essence	11305	1	['NOUN']
essential	6827	6	['ADJ']
essentially	7687	5	['ADV']
establish	5323	12	['VERB']
established	2511	47	['VERB']
establishes	21009	1	['VERB']
establishing	7411	4	['VERB']
establishment	5069	11	['NOUN']
establishments	17228	1	['NOUN']
estates	8707	6	['NOUN']
esteem	19593	2	['NOUN']
estimate	10197	4	['NOUN', 'PROPN']
estimated	4358	62	['VERB']
estimates	10035	11	['NOUN']
etc	4385	2	['X']
etched	20286	1	['VERB']
eternal	10721	3	['ADJ']
ethiopian	15101	1	['ADJ']
ethnic	5636	5	['ADJ']
ethnicity	18240	1	['NOUN']
eucalyptus	27111	1	['NOUN']
european	2647	14	['ADJ']
evacuate	22811	9	['VERB']
evacuated	13377	17	['VERB']
evacuation	13982	35	['NOUN']
evade	26399	1	['VERB']
evaluate	16157	1	['VERB']
evaluation	9312	2	['NOUN']
evangelical	11295	2	['ADJ']
eve	6574	1	['NOUN']
even	2130	81	['ADV']
evening	3944	22	['NOUN']
evenly	18030	1	['ADV']
event	2724	26	['NOUN']
events	2824	32	['NOUN']
eventual	9523	5	['ADJ']
eventually	2776	32	['ADV']
ever	2412	34	['ADV']
every	2296	33	['DET']
everybody	7955	4	['PRON']
everyday	10126	3	['ADJ']
everyone	3071	4	['PRON']
everything	2673	11	['PRON']
everywhere	7249	1	['ADV']
evidence	3350	12	['NOUN']
evidenced	21328	1	['VERB']
evident	10358	5	['ADJ']
evil	4763	4	['NOUN', 'ADJ', 'PROPN']
evolution	6622	9	['NOUN']
evolutionary	12761	2	['ADJ']
evolved	7964	11	['VERB']
evolving	20607	4	['VERB']
ex	4654	3	['NOUN']
exact	6635	8	['ADJ']
exactly	3599	3	['ADV']
exaggerated	16903	1	['ADJ']
exam	11360	3	['NOUN']
examination	7749	4	['NOUN']
examinations	14912	1	['NOUN']
examine	11628	2	['VERB']
examined	8920	1	['VERB']
examining	12843	1	['VERB']
example	2742	32	['NOUN']
examples	4973	21	['NOUN']
excavated	15199	11	['VERB']
excavation	16456	4	['NOUN']
excavations	14018	1	['NOUN']
exceeded	14872	3	['VERB']
exceeding	17003	1	['VERB']
exceeds	23651	1	['VERB']
excelled	23081	1	['VERB']
excellence	8012	1	['NOUN']
excellent	6581	9	['ADJ']
except	3272	18	['SCONJ']
exception	6453	10	['NOUN']
exceptional	11813	2	['ADJ']
exceptions	11790	2	['NOUN']
excerpts	24962	1	['NOUN']
excess	9987	2	['NOUN']
excessive	11664	3	['ADJ']
exchanged	10573	5	['VERB']
exchanges	15800	1	['NOUN']
excited	7568	2	['VERB', 'ADJ']
exciting	10990	1	['ADJ']
excluding	13343	1	['VERB']
exclusive	7262	2	['ADJ']
exclusively	7580	9	['ADV']
excursion	26144	1	['NOUN']
excuse	8016	3	['NOUN']
execute	15389	3	['VERB']
executed	6472	18	['VERB']
executing	23448	3	['VERB']
execution	7781	8	['NOUN']
executions	22679	1	['NOUN']
executive	3237	11	['ADJ']
executives	12706	4	['NOUN']
exempt	11819	1	['ADJ']
exercise	6912	4	['NOUN']
exercised	17747	3	['VERB']
exercises	11110	6	['NOUN']
exhausted	9069	8	['VERB']
exhaustion	15575	1	['NOUN']
exhibit	8327	1	['VERB']
exhibited	8176	7	['VERB']
exhibiting	22922	3	['VERB']
exhibition	4538	12	['NOUN']
exhibitions	8596	2	['NOUN']
exhibits	10637	3	['VERB']
exile	8340	4	['NOUN']
exiled	14146	3	['VERB']
exist	4839	7	['VERB']
existed	5839	5	['VERB']
existence	4598	9	['NOUN']
existing	4493	15	['VERB']
exists	6526	3	['VERB']
exited	15284	3	['VERB']
exiting	22371	1	['VERB']
exits	16639	1	['VERB']
expand	7818	2	['VERB']
expanded	4423	12	['VERB']
expanding	9186	2	['VERB']
expands	24545	2	['VERB']
expansion	4935	8	['NOUN']
expect	5987	5	['VERB']
expectation	17626	1	['NOUN']
expectations	10908	1	['NOUN']
expected	3517	19	['VERB']
expecting	8074	2	['VERB']
expedition	5590	4	['NOUN']
expelled	10016	5	['VERB']
expenditure	20700	1	['NOUN']
expenditures	22697	2	['NOUN']
expense	10961	3	['NOUN']
expenses	11727	1	['NOUN']
expensive	6450	4	['ADJ']
experience	3325	19	['NOUN']
experienced	5281	16	['VERB', 'ADJ']
experiences	6322	4	['NOUN']
experiment	7551	3	['NOUN']
experimental	6388	2	['ADJ']
experimented	20918	2	['VERB']
experimenting	23781	2	['VERB']
experiments	7885	2	['NOUN']
expert	6739	2	['NOUN']
experts	8519	6	['NOUN']
expired	13735	2	['VERB']
explain	4863	2	['VERB']
explained	4541	10	['VERB']
explaining	9990	9	['VERB']
explains	7607	3	['VERB']
explanation	7526	2	['NOUN']
explicit	13216	4	['ADJ']
explicitly	12045	3	['ADV']
exploited	18516	1	['VERB']
exploits	20397	1	['NOUN']
exploration	8993	4	['NOUN']
explore	8849	1	['VERB']
explored	10641	1	['VERB']
explorer	10566	3	['NOUN']
explorers	19264	1	['NOUN']
exploring	11131	1	['VERB']
explosion	7738	10	['NOUN']
explosions	18217	1	['NOUN']
explosive	11355	14	['ADJ', 'NOUN']
explosives	14792	2	['NOUN']
export	9167	1	['NOUN']
exports	14338	1	['NOUN']
expose	14451	1	['VERB']
exposed	6086	14	['VERB']
exposing	14944	3	['VERB']
exposure	7524	2	['NOUN']
express	4671	5	['VERB', 'ADJ']
expressed	5228	9	['VERB']
expresses	16783	1	['VERB']
expression	3670	4	['NOUN']
expressions	11423	2	['NOUN']
expressive	22570	3	['ADJ']
extant	12905	3	['ADJ']
extend	7949	3	['VERB']
extended	3668	15	['VERB', 'ADJ']
extending	8402	5	['VERB']
extends	8908	1	['VERB']
extension	5331	10	['NOUN', 'PROPN']
extensive	4866	12	['ADJ']
extensively	8077	8	['ADV']
extent	6698	6	['NOUN']
exterior	8829	2	['ADJ', 'NOUN']
external	6327	10	['ADJ']
externally	27223	1	['ADV']
extinction	14446	2	['NOUN']
extra	4469	7	['ADJ']
extracted	15901	2	['VERB']
extraction	14676	1	['NOUN']
extras	26279	3	['NOUN']
extravagant	27856	2	['ADJ']
extreme	6034	9	['PROPN', 'ADJ']
extremely	5186	7	['ADV']
extremes	28800	5	['NOUN']
eye	3239	49	['NOUN']
eyebrows	8407	1	['NOUN']
eyelids	16544	1	['NOUN']
eyes	2159	26	['NOUN']
face	2227	65	['NOUN']
faced	4320	28	['VERB']
faces	5344	4	['VERB', 'NOUN']
facial	13268	3	['ADJ']
facilitate	10956	1	['VERB']
facilitated	19601	4	['VERB']
facilities	4128	12	['NOUN']
facility	4322	5	['NOUN']
facing	5307	15	['VERB']
fact	2755	24	['NOUN']
faction	10233	1	['NOUN']
factor	5387	9	['NOUN']
factories	11123	1	['NOUN']
factors	5876	4	['NOUN']
factory	4713	4	['NOUN']
facts	8866	4	['NOUN']
faculty	4513	2	['NOUN', 'PROPN']
fade	12985	1	['NOUN']
fail	8246	1	['VERB']
failed	3478	23	['VERB']
failing	7989	4	['VERB']
failure	4945	10	['NOUN']
failures	15428	2	['NOUN']
fair	4189	1	['ADJ']
fairly	7199	3	['ADV']
faith	4752	5	['NOUN']
faithful	11633	3	['ADJ']
fake	8275	6	['ADJ']
fall	2991	12	['NOUN', 'PROPN']
falling	4634	10	['VERB']
falls	4212	7	['VERB']
false	6270	7	['ADJ']
falsely	23123	2	['ADV']
faltered	26015	1	['VERB']
fame	4476	9	['NOUN']
famed	15607	1	['VERB']
familiar	5220	7	['ADJ']
familiarity	24666	2	['NOUN']
families	2945	20	['NOUN']
family	2155	64	['PROPN', 'NOUN']
famine	15625	2	['NOUN']
famous	3297	10	['ADJ']
famously	18172	2	['ADV']
fan	5470	4	['NOUN']
fangs	11738	1	['NOUN']
fans	4599	12	['NOUN']
fantasies	21233	4	['NOUN']
fantastic	10392	2	['ADJ']
fantasy	5913	6	['NOUN']
far	2521	33	['ADV']
fare	13258	2	['NOUN']
farewell	13407	1	['NOUN']
farm	3888	6	['NOUN']
farmer	7500	2	['NOUN']
farmers	6617	2	['NOUN']
farmland	16439	1	['NOUN']
farms	8623	3	['NOUN']
farther	8736	5	['ADV']
fascinated	15677	2	['VERB', 'ADJ']
fascinating	17160	2	['ADJ']
fascination	18987	1	['NOUN']
fascist	14870	1	['ADJ']
fashion	4827	5	['NOUN']
fashionable	19964	2	['ADJ']
fashioned	13405	3	['VERB', 'ADJ']
faster	5514	3	['ADV']
fastest	7915	3	['ADJ']
fatal	10611	3	['ADJ', 'PROPN']
fatalities	20871	4	['NOUN']
fatally	26292	1	['ADV']
fate	6580	5	['NOUN']
fated	27442	1	['VERB']
father	2269	33	['NOUN']
fault	6346	6	['NOUN', 'PROPN']
faults	19399	2	['NOUN']
faulty	28927	2	['ADJ']
favor	5684	6	['NOUN']
favorable	11119	14	['ADJ']
favored	12287	5	['VERB']
favorite	5440	8	['NOUN']
favour	7927	8	['NOUN']
favourable	18731	2	['ADJ']
favoured	16822	2	['VERB']
favourite	8837	5	['ADJ']
fear	3571	8	['NOUN']
feared	8615	4	['VERB']
fearing	14892	5	['VERB']
fears	10069	2	['NOUN']
feasibility	24010	2	['NOUN']
feasible	22945	2	['ADJ']
feast	9831	3	['PROPN', 'ADJ']
feat	8658	5	['NOUN']
feather	15550	1	['NOUN']
feathers	12261	1	['NOUN']
feature	3444	24	['NOUN']
featured	2956	23	['VERB']
features	2838	48	['VERB']
featuring	3794	8	['VERB']
fed	7349	6	['VERB']
federal	2976	9	['ADJ', 'PROPN']
feed	5438	3	['VERB']
feeding	8521	5	['VERB']
feel	2514	11	['VERB']
feeling	3110	12	['NOUN', 'VERB']
feelings	5346	5	['NOUN']
feels	5683	6	['VERB']
fees	9883	2	['NOUN']
feet	2519	12	['NOUN']
fell	3062	15	['VERB']
fellow	3507	12	['ADJ', 'PROPN', 'NOUN']
fellowship	7881	1	['NOUN']
felt	2371	55	['VERB']
female	2931	5	['ADJ']
feminist	10469	5	['ADJ', 'NOUN', 'PROPN']
fencing	15962	1	['NOUN']
fern	20863	1	['NOUN']
ferry	7115	15	['NOUN', 'PROPN']
festivals	7519	2	['NOUN']
festivities	21206	2	['NOUN']
fever	9016	4	['NOUN']
few	2261	80	['ADJ']
fewer	8491	6	['ADJ']
fibre	20962	3	['NOUN']
fiction	4349	5	['NOUN']
fictional	7214	3	['ADJ']
fiddle	15888	2	['NOUN']
fidelity	22625	2	['NOUN']
fielding	15452	2	['VERB', 'NOUN']
fields	4249	9	['NOUN', 'PROPN']
fiercely	16265	2	['ADV']
fifteen	5417	8	['NUM']
fifteenth	16249	3	['ADJ']
fifth	3587	20	['ADV', 'ADJ']
fifties	25942	1	['NOUN']
fifty	5595	8	['NUM']
fight	2954	47	['NOUN']
fighters	7299	2	['NOUN']
fighting	3554	38	['NOUN', 'VERB']
fights	9590	3	['NOUN', 'PROPN', 'VERB']
figurative	29407	1	['ADJ']
figure	3275	27	['NOUN']
figured	6618	1	['VERB']
figures	4481	16	['NOUN', 'VERB']
filed	6406	3	['VERB']
fill	6039	8	['NOUN', 'VERB']
filled	3561	6	['VERB']
film	2143	207	['NOUN']
filmed	6361	17	['VERB']
filming	7467	14	['NOUN', 'VERB']
filmmaker	12127	3	['NOUN', 'PROPN']
filmmakers	16587	3	['NOUN']
films	3152	22	['NOUN']
filter	11307	23	['NOUN']
filters	17736	18	['NOUN']
final	2345	77	['ADJ']
finale	9599	2	['NOUN']
finalist	9914	13	['NOUN']
finally	2633	25	['ADV']
finals	4399	18	['NOUN']
financed	13790	3	['VERB']
finances	16156	1	['NOUN']
financial	3361	18	['ADJ']
financially	13732	1	['ADV']
financing	12135	1	['NOUN']
find	2424	29	['VERB']
finding	4531	7	['VERB']
finds	4858	14	['VERB']
fine	2986	8	['ADJ']
fined	16981	1	['VERB']
finely	22126	1	['ADV']
fines	21892	1	['NOUN']
finest	10418	9	['ADJ']
finger	4344	4	['NOUN']
fingerprints	27556	1	['NOUN']
fingers	3093	2	['NOUN']
finish	3926	10	['VERB', 'NOUN']
finished	2736	29	['VERB']
finishes	12321	1	['NOUN']
finishing	5131	7	['VERB']
fire	2543	116	['NOUN']
fired	5045	9	['VERB']
fires	8769	5	['NOUN']
firing	7493	16	['VERB']
firm	3813	4	['NOUN']
firmly	7933	2	['ADV']
first	2034	500	['ADJ', 'PROPN']
firstly	15847	3	['ADV']
fiscal	10807	2	['ADJ']
fish	3869	6	['NOUN']
fishermen	16532	1	['NOUN']
fishes	21995	4	['NOUN']
fishing	5645	6	['NOUN']
fist	7345	1	['NOUN']
fit	4906	10	['VERB']
fitted	7130	19	['VERB']
fitting	11414	3	['NOUN']
five	2274	99	['NUM']
fixed	4964	3	['VERB']
flag	5210	5	['NOUN', 'PROPN']
flagship	10565	6	['NOUN']
flair	22012	2	['PROPN', 'NOUN']
flame	8457	1	['NOUN']
flank	12205	18	['NOUN']
flanking	24958	3	['NOUN']
flanks	23547	2	['NOUN']
flap	20916	1	['NOUN']
flare	17748	1	['VERB']
flared	14937	1	['VERB']
flash	5956	2	['NOUN', 'VERB']
flashback	21907	2	['NOUN']
flat	4257	15	['ADJ']
flats	14201	2	['NOUN']
flattened	16379	8	['VERB']
flaw	28450	2	['NOUN']
flawed	25077	2	['ADJ']
flaws	21407	2	['NOUN']
fled	6783	4	['VERB']
fledgling	25954	2	['NOUN']
flee	10574	2	['VERB']
fleeing	14070	1	['VERB']
flees	24776	3	['VERB']
fleet	4170	48	['NOUN', 'PROPN']
fleets	25515	5	['NOUN']
flesh	5771	1	['NOUN']
flew	5520	6	['VERB']
flexibility	16991	2	['NOUN']
flexible	12379	1	['ADJ']
flies	10029	2	['VERB']
flight	3462	16	['NOUN']
flights	7599	5	['NOUN']
flipped	9357	2	['VERB']
flipping	18497	1	['VERB']
float	14257	3	['VERB']
floating	8274	11	['VERB']
flood	7186	8	['NOUN', 'VERB']
flooded	10361	9	['VERB']
flooding	9451	10	['NOUN']
floods	14295	4	['NOUN']
floor	2723	13	['NOUN']
floors	8158	1	['NOUN']
floral	18686	2	['ADJ']
flotilla	17150	24	['PROPN', 'NOUN']
flourish	24299	2	['VERB']
flourished	17893	5	['VERB']
flowed	13230	2	['VERB']
flower	6546	3	['NOUN']
flowering	10902	1	['NOUN']
flowers	4870	11	['NOUN']
flown	10583	2	['VERB']
fluctuations	28892	1	['NOUN']
fluid	8331	1	['ADJ']
flushed	12953	1	['VERB']
flute	8928	1	['NOUN']
flux	19251	1	['NOUN']
fly	4875	2	['VERB']
flying	3909	15	['VERB', 'PROPN']
foam	17952	1	['NOUN']
focal	15918	1	['ADJ']
focus	3579	17	['NOUN']
focused	4208	16	['VERB']
focuses	7679	2	['VERB']
focusing	7995	1	['VERB']
foe	22277	2	['NOUN', 'VERB']
fog	9666	5	['NOUN']
fold	10671	1	['NOUN']
folded	6999	5	['VERB']
folds	15439	8	['NOUN']
folklore	13104	1	['NOUN']
follow	3582	12	['VERB']
followed	2628	40	['VERB']
followers	8771	3	['NOUN']
following	2206	151	['VERB']
follows	4076	10	['VERB']
folly	26272	1	['NOUN']
fond	13545	1	['ADJ']
font	15489	1	['NOUN']
food	2833	19	['NOUN']
fool	7966	1	['NOUN']
foolish	13219	1	['ADJ']
foot	3329	10	['NOUN']
footage	8333	6	['NOUN']
footballer	4362	2	['NOUN']
foothills	18455	1	['NOUN']
for	2005	1488	['ADP']
forbade	27315	4	['VERB']
forced	3140	28	['VERB']
forceful	28552	1	['ADJ']
forcefully	23097	1	['ADV']
forces	2749	73	['NOUN']
forcing	6932	17	['VERB']
fore	18921	3	['NOUN']
forecast	19939	9	['NOUN']
forehead	6130	11	['NOUN']
foreigners	15040	2	['NOUN']
foreman	18031	1	['NOUN']
foremost	16097	1	['ADV']
forerunner	23993	1	['NOUN']
forest	3224	9	['NOUN', 'PROPN']
forests	6138	8	['NOUN']
forever	5091	3	['ADV']
forget	5293	3	['VERB']
forgetting	17693	1	['VERB']
forgive	9641	1	['VERB']
forgot	9471	1	['VERB']
forgotten	6404	2	['VERB']
form	2433	51	['NOUN']
formal	5337	8	['ADJ']
formally	6246	5	['ADV']
format	4289	4	['NOUN']
formation	4195	14	['NOUN']
formations	13197	3	['NOUN']
formed	2719	76	['VERB']
former	2280	73	['ADJ']
formerly	3839	11	['ADV']
formidable	18085	1	['ADJ']
forming	5716	5	['VERB']
forms	3596	28	['VERB', 'NOUN']
formula	5675	2	['NOUN']
formulated	19788	1	['VERB']
fort	3481	12	['NOUN']
forth	5743	2	['ADP', 'PROPN']
forthcoming	16875	1	['ADJ']
fortifications	14507	6	['NOUN']
fortified	13313	4	['VERB', 'ADJ']
fortress	7841	5	['NOUN']
forts	15421	2	['NOUN']
fortunate	19590	1	['ADJ']
fortune	7280	4	['NOUN']
forty	5659	4	['NUM']
forum	7057	7	['PROPN', 'NOUN']
forward	2830	31	['ADV']
forwards	19390	1	['VERB']
fossil	10725	2	['NOUN', 'ADJ']
fossils	11954	14	['NOUN']
fought	4061	12	['VERB']
foul	12487	5	['ADJ']
found	2179	127	['VERB']
foundation	3192	4	['PROPN', 'NOUN']
foundations	10100	3	['NOUN']
founded	2631	9	['VERB']
founder	3910	1	['NOUN']
founders	8759	1	['NOUN']
founding	4889	3	['VERB']
fountain	9545	2	['NOUN']
four	2176	167	['NUM']
fourteen	7426	7	['NUM']
fourteenth	15276	1	['ADJ']
fourth	2959	50	['ADJ']
fraction	12884	1	['NOUN']
fragile	13072	1	['ADJ']
fragmentation	28424	1	['NOUN']
fragmented	26872	2	['ADJ', 'VERB']
fragments	10341	4	['NOUN']
frame	4853	10	['NOUN']
framed	10366	4	['VERB']
frames	11048	3	['NOUN']
framing	20241	2	['NOUN', 'VERB']
franchise	6329	5	['NOUN']
francs	24313	1	['NOUN']
fraternity	13577	1	['NOUN']
fray	25975	1	['NOUN']
free	2489	46	['ADJ']
freed	10650	1	['VERB']
freedom	4071	9	['NOUN']
freeing	22198	2	['VERB']
freeway	10846	2	['NOUN']
freeze	13184	1	['VERB']
french	2413	166	['PROPN', 'ADJ']
frequencies	13139	1	['NOUN']
frequency	6075	10	['NOUN', 'ADJ']
frequent	6976	8	['ADJ']
frequently	4703	12	['ADV']
fresh	4840	7	['ADJ']
freshman	10452	7	['NOUN']
freshwater	12573	2	['NOUN']
friend	2767	22	['NOUN']
friendly	5379	11	['ADJ']
friends	2814	14	['NOUN']
friendship	6860	7	['NOUN', 'PROPN']
friendships	28956	1	['NOUN']
frigate	15437	6	['NOUN', 'PROPN']
frigates	22833	8	['NOUN']
fringe	13548	1	['NOUN']
frog	10729	4	['NOUN']
frogs	17582	13	['NOUN']
from	2013	1059	['ADP']
front	2392	73	['PROPN', 'NOUN']
frontal	19124	5	['ADJ']
frontier	8880	2	['NOUN']
frontman	21597	2	['NOUN', 'PROPN']
fronts	21430	1	['NOUN']
frown	11330	7	['NOUN']
frowning	14587	2	['VERB']
frozen	7708	6	['ADJ']
fruit	5909	11	['NOUN']
fruits	10962	2	['NOUN']
frustrated	10206	3	['VERB', 'ADJ']
frustrating	25198	2	['ADJ']
frustration	9135	3	['NOUN']
ft	3027	108	['NOUN']
fucking	8239	1	['ADJ']
fuel	4762	14	['NOUN']
fueled	17999	3	['VERB']
fulfill	13883	2	['VERB']
fulfilled	16829	2	['VERB']
fulfilling	21570	1	['VERB']
full	2440	36	['ADJ']
fully	3929	25	['ADV']
fun	4569	6	['NOUN', 'ADJ']
function	3853	4	['NOUN']
functional	8360	2	['ADJ']
functionality	15380	1	['NOUN']
functioned	20903	2	['VERB']
functions	4972	5	['NOUN']
fund	4636	3	['NOUN']
fundamental	8050	1	['ADJ']
fundamentally	24670	1	['ADV']
funded	6787	4	['VERB']
funding	4804	7	['VERB', 'NOUN']
fundraiser	28536	1	['NOUN']
fundraising	15524	2	['NOUN']
funds	5029	6	['NOUN']
funeral	6715	6	['NOUN']
funk	11962	3	['NOUN', 'PROPN', 'ADJ']
funnel	25102	3	['NOUN']
funny	6057	2	['ADJ']
furnace	17533	1	['NOUN']
furnished	19851	1	['VERB']
furniture	7390	2	['NOUN']
further	2582	80	['ADV']
furthermore	7297	16	['ADV']
fuse	19976	1	['VERB']
fused	19660	1	['ADJ']
fusion	10077	3	['NOUN', 'PROPN']
future	2925	26	['ADJ']
gable	13733	2	['ADJ']
gain	5114	9	['VERB']
gained	4227	10	['VERB']
gaining	8550	2	['VERB']
gains	12154	1	['NOUN']
galleries	11726	2	['NOUN']
gallery	3916	17	['NOUN']
gambling	12219	1	['NOUN']
game	2208	181	['NOUN']
gameplay	11247	3	['NOUN']
games	2399	77	['NOUN']
gang	6080	1	['NOUN']
gangster	20067	1	['NOUN']
gap	6578	3	['NOUN']
gaps	16680	1	['NOUN']
garage	7381	3	['NOUN']
garde	14535	4	['X']
garden	3871	13	['NOUN']
gardener	19785	2	['NOUN']
gardening	21529	1	['NOUN']
garments	21902	1	['NOUN']
garnered	13056	3	['VERB']
gas	3806	22	['NOUN']
gasoline	13753	1	['NOUN']
gate	4796	9	['PROPN', 'NOUN']
gates	6733	1	['NOUN']
gateway	11909	4	['NOUN']
gather	8587	4	['VERB']
gathered	5935	2	['VERB']
gathering	7215	3	['NOUN', 'VERB']
gathers	29438	1	['VERB']
gave	2435	49	['VERB']
gay	5637	11	['ADJ']
gazing	16448	1	['VERB']
gear	6718	1	['NOUN']
geared	23636	1	['VERB']
gems	20296	1	['NOUN']
gender	5907	2	['NOUN']
genera	11416	12	['NOUN']
general	2236	96	['NOUN', 'ADJ']
generally	3227	27	['ADV']
generals	11593	4	['NOUN']
generate	9699	4	['VERB']
generated	7013	12	['VERB']
generating	11717	1	['VERB']
generation	4245	11	['NOUN']
generations	8213	2	['NOUN']
generators	16937	2	['NOUN']
generous	12382	3	['ADJ']
genesis	11046	6	['PROPN', 'NOUN']
genocide	14052	2	['NOUN']
genre	6907	2	['NOUN']
genres	11541	1	['NOUN']
gentle	7132	1	['ADJ']
gentleman	10170	1	['NOUN']
gently	5251	1	['ADV']
genuine	10218	2	['ADJ']
